,id,date,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
122,AS14.03,2014-04-24,7.4,-0.2,1.0,0.10600109223606824,4893.604000329971,0.0,0.0,115.675,2815.1409999999996,1748.1070000000002,52.354,0.0,0.0,159.01399999999998,0.0,0.0,17.439,0.0,0.0
123,AS14.03,2014-04-25,7.5,-1.0,1.0,0.10616761822048394,10863.719999790188,0.0,0.0,42.124,7931.9760000000015,3332.9510000000005,43.303,0.0,178.498,57.62399999999999,0.0,0.0,54.501,10.174,0.0
124,AS14.03,2014-04-26,7.5,-0.25,1.0,0.26914225033438455,3489.0539994239807,4.0,5.0,443.29100000000005,586.442,2737.0319999999997,0.0,0.0,0.0,90.04600000000002,19.455000000000002,0.0,0.0,0.0,0.0
125,AS14.03,2014-04-27,7.6,-1.4,1.0,0.06555207175889922,5290.936999082568,0.0,0.0,8.94,876.2230000000001,7382.021,0.0,0.0,0.0,2434.284,0.0,540.932,56.349999999999994,0.0,0.0
126,AS14.03,2014-04-28,7.0,-1.4,1.0,0.08262849034113322,3365.22000002861,1.0,0.0,118.209,2852.1900000000005,3497.5219999999995,28.117,0.0,0.0,47.72,7.876,0.0,16.492,13.238,0.0
127,AS14.03,2014-04-29,7.2,-0.6,1.0,0.1186958482249048,3669.9149987697606,0.0,0.0,20.779,1792.613,1007.323,479.4939999999999,0.0,6.506,66.649,0.0,0.0,13.057,0.0,0.0
128,AS14.03,2014-04-30,7.0,-1.2,1.0,0.08969224082903049,4097.972999095917,0.0,0.0,191.08799999999997,1863.6949999999997,2006.6939999999997,0.0,0.0,0.0,85.207,0.0,0.0,41.5,16.27,0.0
129,AS14.03,2014-05-01,7.2,-0.8,1.0,0.13638883459215953,3744.9600000381465,1.0,0.0,1824.377,1083.126,3026.651,0.0,0.0,61.166,80.12700000000001,0.0,112.24,0.0,12.198,0.0
130,AS14.03,2014-05-02,7.6,-1.2,1.4,0.13437692269476761,6631.174000263214,10.0,1.0,274.71500000000003,1102.3259999999998,4098.996999999999,43.224000000000004,0.0,0.0,713.9780000000001,0.0,49.673,0.0,28.902,0.0
131,AS14.03,2014-05-03,7.75,-0.4,1.0,0.1389189314363011,7432.300000190738,5.0,0.0,550.479,924.1080000000001,3330.291,0.0,0.0,0.0,54.141000000000005,0.0,72.50900000000001,15.146,11.342,0.0
132,AS14.03,2014-05-04,7.4,-1.2,0.8,0.06616240664834473,3048.189000368119,4.0,0.0,80.634,192.146,2692.8390000000004,0.0,0.0,0.0,37.760000000000005,0.0,0.0,41.416,0.0,0.0
133,AS14.03,2014-05-05,7.25,-1.0,1.0,0.10118200505539371,3253.5099997520465,2.0,1.0,124.64399999999999,946.4380000000001,1635.675,13.243,0.0,0.0,249.24900000000002,0.0,130.482,140.589,6.155,0.0
134,AS14.03,2014-05-07,7.666666666666667,-0.6666666666666666,1.0,0.09445035643820726,3511.5200004577637,0.0,0.0,719.681,1327.231,1184.998,0.0,0.0,13.905000000000001,259.949,0.0,0.0,37.386,0.0,0.0
135,AS14.05,2014-03-14,8.0,-1.0,2.0,0.0,5622.509999036791,3.0,0.0,257.071,4362.429,269.40900000000005,0.0,0.0,0.0,358.41499999999996,468.64899999999994,0.0,0.0,28.656999999999996,0.0
136,AS14.05,2014-03-15,6.2,0.0,0.4,0.0,8903.782000064852,3.0,0.0,797.809,6364.988,2050.8260000000005,0.0,0.0,0.0,174.93099999999998,683.573,0.0,186.877,41.317,0.0
137,AS14.05,2014-03-16,6.333333333333333,-0.6666666666666666,0.0,0.0,5548.048998832702,3.0,0.0,389.773,4189.964,780.33,0.0,0.0,0.0,88.685,0.0,0.0,55.344,28.372999999999998,0.0
138,AS14.05,2014-03-17,6.0,-0.4,0.4,0.08337052096204703,5613.824001312256,0.0,2.0,839.5970000000001,1774.029,1020.8220000000002,0.0,0.0,0.0,148.272,0.0,0.0,7.0680000000000005,19.328000000000003,0.0
139,AS14.05,2014-03-18,7.5,0.25,1.0,0.11319590615792097,7177.02600073815,9.0,0.0,422.774,4411.521000000001,905.3699999999998,0.0,0.0,0.0,67.334,0.0,0.0,28.289,57.916,0.0
140,AS14.05,2014-03-19,6.75,1.0,0.75,0.1336912649265363,6095.810001134871,0.0,0.0,235.80700000000007,4320.741,1031.177,0.0,0.0,0.0,122.397,0.0,0.0,23.393,15.09,0.0
141,AS14.05,2014-03-20,7.2,1.0,0.8,0.1184567993861232,4862.865999221802,0.0,1.0,122.208,4486.863,512.418,0.0,0.0,0.0,157.196,0.0,0.0,0.0,0.0,0.0
142,AS14.05,2014-03-21,7.25,0.0,1.0,0.050197722898856136,3032.3189995288863,2.0,3.0,393.794,2267.379,375.792,0.0,0.0,0.0,53.848,0.0,0.0,0.0,0.0,0.0
143,AS14.05,2014-03-22,3.75,-2.0,-1.0,0.018560992335206163,1806.1799995899205,0.0,0.0,13.041,1098.569,641.921,0.0,0.0,0.0,118.05099999999999,0.0,0.0,0.0,7.036,0.0
144,AS14.05,2014-03-23,4.4,-1.4,-1.0,0.08524289724808609,3991.8160002231607,1.0,9.0,269.464,2880.448,749.3390000000002,0.0,0.0,0.0,91.27700000000002,0.0,0.0,0.0,0.0,0.0
145,AS14.05,2014-03-24,3.75,-2.0,-1.0,0.006535872072708545,4166.945000886917,0.0,1.0,1117.885,3652.671,554.26,0.0,0.0,0.0,124.07,0.0,0.0,99.93799999999999,153.627,0.0
146,AS14.05,2014-03-25,5.333333333333333,-1.0,0.3333333333333333,0.040966888004228603,9523.143001079556,0.0,1.0,115.58600000000001,5931.508999999999,2687.957,0.0,0.0,0.0,253.70700000000002,0.0,0.0,157.198,495.038,0.0
147,AS14.05,2014-03-26,5.5,-0.5,0.25,0.039236509193725615,8523.028999567037,0.0,1.0,176.916,7550.9,715.528,0.0,0.0,0.0,93.703,0.0,0.0,124.28699999999999,0.0,0.0
148,AS14.05,2014-03-27,5.8,-0.6,0.2,0.07717586025360933,11263.526001691815,1.0,1.0,620.8580000000001,8743.153,1137.204,0.0,0.0,0.0,107.356,0.0,0.0,137.643,26.285,0.0
149,AS14.05,2014-03-28,6.2,0.0,0.6,0.04532458316828961,4806.280000209808,1.0,0.0,308.83,3767.675,4129.4130000000005,0.0,0.0,0.0,111.72200000000001,345.007,0.0,0.0,17.071,0.0
150,AS14.05,2014-03-29,6.4,-0.4,1.0,0.10442318185053041,2506.7190003395085,3.0,1.0,473.51,1584.7800000000002,345.24200000000013,0.0,0.0,0.0,91.391,0.0,0.0,32.533,47.14,0.0
151,AS14.05,2014-03-30,6.2,-0.8,0.8,0.07491950961612631,4132.284999370574,4.0,0.0,194.232,3235.6209999999996,360.44199999999995,0.0,0.0,0.0,126.417,0.0,0.0,22.921,95.89500000000001,0.0
152,AS14.05,2014-03-31,6.8,-0.4,1.0,0.05534132176899743,1278.2409992218008,2.0,0.0,110.37700000000002,581.754,1269.7139999999997,0.0,0.0,0.0,122.03999999999999,0.0,0.0,255.70999999999998,66.526,0.0
153,AS14.05,2014-04-01,7.0,0.0,1.0,0.07812598561494999,4642.274999380113,0.0,0.0,459.605,2799.097,919.0469999999999,0.0,0.0,0.0,68.679,356.507,0.0,52.48800000000001,19.131,0.0
154,AS14.05,2014-04-02,7.0,-0.2,1.0,0.07312614127423468,3362.5429990291605,0.0,0.0,388.5299999999999,1747.588,651.506,0.0,0.0,0.0,112.719,308.799,0.0,175.624,10.106000000000002,0.0
155,AS14.05,2014-04-03,7.2,-1.0,0.8,0.052751485335188086,4592.4509990215265,0.0,0.0,707.5649999999999,3026.877000000001,251.91199999999998,0.0,0.0,0.0,86.589,644.762,0.0,0.0,0.0,0.0
156,AS14.05,2014-04-04,7.0,-0.8,1.0,0.04145652357485974,9140.195000648506,3.0,0.0,1581.809,6527.512000000001,272.731,0.0,0.0,0.0,245.75600000000003,237.591,0.0,240.52,22.511000000000003,0.0
157,AS14.05,2014-04-05,7.5,0.0,1.0,0.06928846414407398,2489.053000926971,1.0,0.0,279.144,1322.7230000000002,217.57099999999997,0.0,0.0,0.0,458.47,0.0,0.0,117.526,0.0,0.0
158,AS14.05,2014-04-06,6.8,-0.4,1.0,0.07736263815327492,4267.385000228884,2.0,0.0,229.397,3604.419000000001,887.6660000000002,0.0,0.0,0.0,65.893,6.036,0.0,0.0,72.99799999999999,0.0
159,AS14.05,2014-04-07,6.75,-0.25,0.75,0.06685869441897198,5002.378999710086,1.0,0.0,471.083,4020.0340000000006,348.51300000000003,0.0,0.0,0.0,77.921,0.0,0.0,46.251,32.202999999999996,0.0
160,AS14.05,2014-04-08,6.75,0.25,0.0,0.08512478025882424,2492.8190014362335,1.0,0.0,271.83700000000005,1472.667,2000.8419999999999,0.0,0.0,0.0,652.77,0.0,0.0,7.044,0.0,0.0
161,AS14.05,2014-04-09,7.0,0.25,0.75,0.1536189527904702,7907.565998554235,1.0,0.0,498.626,6228.592000000001,931.4540000000001,0.0,0.0,0.0,144.336,7.161,0.0,87.147,4.016,0.0
162,AS14.05,2014-04-10,7.2,0.8,1.0,0.013347120143232588,3369.278000116349,1.0,0.0,489.721,2104.748000000001,879.8850000000001,0.0,0.0,0.0,1896.1580000000001,257.664,0.0,0.0,4.033,0.0
163,AS14.05,2014-04-11,7.0,0.2,0.6,0.0946152502759936,5875.098001003268,0.0,0.0,1013.0459999999999,4781.4,551.6909999999998,0.0,0.0,21.127,100.98800000000001,72.54299999999999,0.0,0.0,5.04,0.0
164,AS14.05,2014-04-12,7.0,-1.4,1.0,0.04929885725426735,9284.78499865532,0.0,3.0,374.4920000000001,7058.308999999999,531.6519999999999,0.0,0.0,0.0,102.538,766.9730000000001,0.0,148.69299999999998,38.441,0.0
165,AS14.05,2014-04-13,7.5,0.3333333333333333,1.0,0.11412738344393665,2350.6080005168906,13.0,0.0,618.1540000000001,1668.6410000000003,201.96099999999998,0.0,0.0,0.0,141.63,198.636,0.0,0.0,0.0,0.0
166,AS14.05,2014-04-14,6.4,-1.2,0.4,0.10172344511577691,4047.4729998111734,0.0,0.0,624.276,1498.6579999999997,389.578,0.0,0.0,0.0,148.628,1141.03,0.0,246.393,74.099,0.0
167,AS14.05,2014-04-15,7.0,0.2,0.8,0.057296548856612596,7540.2870008945465,0.0,0.0,389.68899999999996,4296.6900000000005,602.2969999999999,0.0,0.0,0.0,595.167,1561.8870000000002,0.0,219.536,11.224,0.0
168,AS14.05,2014-04-16,7.2,-0.6,0.8,0.1056494311461758,1779.0359995365131,0.0,0.0,224.474,1065.002,235.091,0.0,0.0,0.0,126.471,462.505,0.0,0.0,23.194,0.0
169,AS14.05,2014-04-17,6.6,0.4,0.6,0.11503845562252697,5463.500999689105,0.0,0.0,582.4359999999999,4081.767,437.383,0.0,0.0,0.0,86.82600000000001,833.708,0.0,40.053,40.364000000000004,0.0
170,AS14.05,2014-04-18,7.5,0.25,1.0,0.11516740722460596,5954.957000970837,1.0,1.0,1123.99,4169.94,826.4679999999997,0.0,0.0,0.0,269.606,881.5550000000001,0.0,192.519,3.028,0.0
171,AS14.05,2014-04-19,7.2,-0.8,0.8,0.0608869898356053,2441.471001625062,2.0,0.0,116.46700000000001,1140.55,43.79,0.0,0.0,0.0,112.552,904.3950000000001,0.0,105.78800000000001,14.285,0.0
172,AS14.05,2014-04-20,7.2,-1.2,1.0,0.03538299274192724,7613.729999780657,0.0,0.0,372.859,4990.249,619.547,0.0,0.0,0.0,46.363,1471.2520000000002,0.0,180.36799999999997,109.91999999999999,0.0
173,AS14.05,2014-04-21,7.2,-0.6,1.0,0.10177745806111634,7826.857999801641,0.0,0.0,433.548,5939.195999999999,366.749,0.0,0.0,0.0,62.632,647.545,5.029,55.333,215.029,0.0
174,AS14.05,2014-04-22,7.2,0.4,1.0,0.06284797975562106,4750.197001934053,1.0,1.0,525.8,2224.006,279.44100000000003,0.0,0.0,0.0,152.116,1452.113,0.0,97.56700000000001,12.18,0.0
175,AS14.05,2014-04-23,7.2,-1.0,1.0,0.08094689688962851,4737.818998575209,0.0,1.0,244.856,3439.812999999999,966.003,0.0,0.0,0.0,73.26,888.153,0.0,116.18400000000001,0.0,0.0
176,AS14.05,2014-04-24,7.2,-0.75,1.0,0.0393710661860602,5063.664000511169,0.0,0.0,440.236,3924.2210000000005,99.176,0.0,0.0,0.0,58.242999999999995,543.865,0.0,49.194,10.037,0.0
177,AS14.05,2014-04-25,7.2,-1.2,1.0,0.049052721518388076,5750.14400267601,3.0,0.0,1591.018,3506.227,838.425,0.0,0.0,0.0,65.782,1261.7839999999999,0.0,218.396,35.265,0.0
178,AS14.05,2014-04-26,7.8,-0.8,1.0,0.20016636094205972,5481.505000352858,2.0,1.0,688.9739999999999,3364.003,1170.4850000000001,0.0,0.0,0.0,146.65399999999997,709.5489999999999,0.0,16.073999999999998,72.459,0.0
179,AS14.05,2014-04-27,7.4,-0.6,1.0,0.018822482895967975,3046.840000867844,0.0,0.0,130.072,3169.602,230.117,0.0,0.0,0.0,217.575,522.9910000000001,0.0,0.0,78.758,0.0
180,AS14.05,2014-04-28,7.0,-0.6,1.0,0.010304627529119469,6057.330000400541,1.0,0.0,427.95400000000006,4711.91,671.527,0.0,0.0,0.0,55.599000000000004,572.717,0.0,174.014,3.01,0.0
181,AS14.05,2014-04-29,6.8,0.4,0.8,0.04116509714674098,3830.345998764038,0.0,0.0,0.0,2739.9150000000004,583.655,0.0,0.0,0.0,141.214,2346.645,0.0,175.478,10.123999999999999,0.0
182,AS14.05,2014-04-30,7.0,-0.6,1.0,0.06160851782272659,3712.8329997062674,0.0,0.0,31.581,2949.287,103.591,0.0,0.0,0.0,64.292,345.148,0.0,203.29600000000002,10.068,0.0
183,AS14.05,2014-05-01,6.8,-0.2,1.0,0.02529227510600561,5083.854998826981,0.0,0.0,343.089,4160.491999999999,90.45400000000001,0.0,0.0,0.0,139.33800000000002,495.20500000000004,0.0,0.0,0.0,0.0
184,AS14.05,2014-05-02,7.0,-0.2,1.0,0.006817240295425037,12600.605999231339,0.0,7.0,3161.149,7488.641,390.40700000000004,0.0,0.0,0.0,449.645,893.075,0.0,119.58699999999999,42.229,0.0
185,AS14.05,2014-05-03,6.75,0.25,1.0,0.05447085148853845,3715.250999212267,1.0,5.0,489.999,2458.4139999999998,164.73699999999997,0.0,0.0,0.0,59.096,717.7389999999999,0.0,214.51600000000002,9.075,0.0
186,AS14.05,2014-05-04,7.0,0.25,1.0,0.07258033493084996,4132.476999044419,2.0,0.0,177.708,3289.885,269.68100000000004,0.0,0.0,0.0,104.053,71.958,0.0,110.071,26.158,0.0
187,AS14.05,2014-05-05,6.333333333333333,-0.3333333333333333,1.0,0.0024906600249066002,49.03300023078917,0.0,0.0,0.0,32.771,5.155,0.0,0.0,0.0,10.221,0.0,0.0,0.0,0.0,0.0
188,AS14.06,2014-03-24,7.0,-1.0,0.0,0.043431899641577044,2508.2549996376047,3.0,0.0,43.495,1100.5140000000001,1073.3770000000002,0.0,0.0,0.0,220.348,292.297,0.0,0.0,0.0,0.0
189,AS14.06,2014-03-25,7.0,-0.2,0.6,0.1377085877085877,7729.77000069618,0.0,0.0,116.887,3930.897000000001,2999.969,0.0,0.0,276.93800000000005,112.22,874.732,0.0,0.0,0.0,0.0
190,AS14.06,2014-03-26,8.0,0.5,1.5,0.13556265296587802,7892.531001091003,2.0,0.0,212.512,3234.5,1950.9569999999999,0.0,0.0,35.692,60.047000000000004,3143.6530000000002,564.176,0.0,0.0,0.0
191,AS14.06,2014-03-27,7.0,0.25,0.25,0.13232860520094558,8167.157000541684,1.0,0.0,523.6959999999999,4045.84,2453.259,0.0,0.0,0.0,55.647999999999996,1081.538,0.0,0.0,0.0,0.0
192,AS14.06,2014-03-28,7.6,-0.2,0.8,0.17147079420003294,6928.638001918794,0.0,1.0,42.311,3588.1910000000003,1995.9959999999999,0.0,0.0,42.263,367.836,3417.1030000000005,80.015,0.0,0.0,0.0
193,AS14.06,2014-03-29,7.8,0.0,1.0,0.11158088235294117,3907.1309998035445,0.0,0.0,32.411,1881.4829999999997,786.5549999999998,0.0,0.0,0.0,101.467,1257.5230000000001,0.0,0.0,0.0,0.0
194,AS14.06,2014-03-30,7.8,0.0,0.8,0.21129785247432314,8933.720999002451,1.0,4.0,1874.664,549.8459999999999,2057.888999999999,0.0,2386.3320000000003,0.0,44.391,2072.094,0.0,0.0,0.0,4.859
195,AS14.06,2014-03-31,7.0,-0.2,0.4,0.16060545689131747,7504.32200050354,1.0,0.0,2017.195,2061.095,2416.3320000000003,0.0,0.0,27.522,49.306,2699.895,0.0,0.0,0.0,0.0
196,AS14.06,2014-04-01,7.75,0.0,0.75,0.22585362340247242,8370.869999647139,3.0,0.0,1351.4840000000002,4034.7209999999995,775.56,0.0,866.915,0.0,56.760999999999996,2224.1189999999997,0.0,0.0,0.0,0.0
197,AS14.06,2014-04-02,6.8,-0.6,0.4,0.1625525210084034,9183.50400090218,4.0,0.0,597.655,4435.702,1418.4969999999998,0.0,0.0,167.0,58.694,2845.707,22.122,0.0,0.0,0.0
198,AS14.06,2014-04-03,7.2,0.0,0.4,0.20957389809629753,7130.967000246046,2.0,0.0,509.23999999999995,3895.8750000000005,1316.649,0.0,9.028,0.0,54.772,1875.6380000000001,167.51500000000001,0.0,0.0,0.0
199,AS14.06,2014-04-04,7.0,-0.4,0.2,0.1495238095238096,9345.66300010681,0.0,0.0,859.8790000000001,3580.0789999999997,1366.65,0.0,1636.732,0.0,41.732,2963.0199999999995,549.962,0.0,0.0,0.0
200,AS14.06,2014-04-05,7.0,-0.4,0.8,0.2922739018087855,4097.588000059133,2.0,0.0,537.624,1395.3129999999999,559.4639999999999,0.0,0.0,0.0,81.583,2637.35,119.68,0.0,0.0,0.0
201,AS14.06,2014-04-06,7.0,-1.0,0.4,0.02042572463768114,5300.54499936104,1.0,0.0,760.537,886.779,533.16,0.0,0.0,0.0,76.721,3042.546,0.0,0.0,0.0,0.0
202,AS14.06,2014-04-07,6.2,-0.6,0.0,0.19494720965309195,6208.289999485021,3.0,0.0,402.88599999999997,3437.3749999999995,581.422,0.0,0.0,0.0,43.457,2274.866,37.449,0.0,0.0,0.0
203,AS14.06,2014-04-08,6.6,-0.2,0.0,0.1749485596707819,8079.531998872757,4.0,1.0,2506.4260000000004,3951.1539999999995,1588.404,0.0,636.958,172.81699999999998,61.25599999999999,1512.964,4.01,0.0,0.0,0.0
204,AS14.06,2014-04-09,7.4,0.4,0.8,0.10309597523219816,9689.76699995995,1.0,0.0,1589.932,4194.89,2658.299,0.0,0.0,473.817,60.772,3642.3250000000003,247.616,0.0,0.0,1.007
205,AS14.06,2014-04-10,7.6,-0.2,0.8,0.22428424516659812,7552.356999874117,1.0,4.0,776.309,3493.525,926.8639999999999,0.0,9.124,0.0,57.60600000000001,3132.322,890.794,0.0,0.0,26.138
206,AS14.06,2014-04-11,7.8,-0.2,1.0,0.20591670956453667,6816.561999559404,0.0,0.0,48.418000000000006,2938.318,6358.007,0.0,0.0,90.136,61.620999999999995,3226.069,100.72,0.0,0.0,0.0
207,AS14.06,2014-04-12,8.2,0.4,1.0,0.23391223155929042,4206.082000732421,0.0,0.0,257.65500000000003,682.347,1565.4920000000002,0.0,371.671,0.0,90.893,1145.4720000000002,70.887,0.0,0.0,16.081
208,AS14.06,2014-04-13,6.5,-1.5,0.25,0.34474153297682714,7659.935000181202,2.0,0.0,1229.583,4051.3829999999994,710.222,0.0,0.0,0.0,55.635,2150.362,404.989,0.0,0.0,0.0
209,AS14.06,2014-04-14,7.25,-0.25,0.75,0.1787429378531074,4463.4839992523175,2.0,0.0,1113.333,2002.9150000000002,571.1430000000001,0.0,0.0,29.434,38.558,701.4730000000001,0.0,0.0,0.0,0.0
210,AS14.06,2014-04-15,7.0,-0.4,0.6,0.20056360708534615,6740.1799998283395,5.0,1.0,1489.2960000000003,3870.2549999999997,1070.0729999999999,0.0,0.0,71.646,58.973,2801.255,18.202,0.0,0.0,12.056000000000001
211,AS14.06,2014-04-16,7.6,0.0,0.4,0.14506508485747238,15929.543998718265,1.0,0.0,1915.677,6571.259,2434.444,0.0,0.0,18.5,65.859,3611.6620000000003,80.631,0.0,0.0,0.0
212,AS14.06,2014-04-17,6.8,0.2,0.6,0.15167069243156203,12332.707000970844,1.0,0.0,621.9739999999999,4482.571000000001,3229.6189999999997,0.0,0.0,297.992,1444.059,2761.658,37.3,0.0,0.0,0.0
213,AS14.06,2014-04-18,6.25,-1.0,0.5,0.1462154754374868,7052.253001213076,3.0,0.0,714.672,3474.7570000000005,1980.9539999999997,0.0,76.947,10.072,57.885,913.463,331.92999999999995,0.0,0.0,0.0
214,AS14.06,2014-04-19,6.8,0.2,0.6,0.09826388888888893,5234.9790008068085,4.0,0.0,596.8720000000001,3080.5990000000006,1188.453,0.0,0.0,0.0,61.891,188.92000000000002,116.222,0.0,0.0,0.0
215,AS14.06,2014-04-20,8.2,0.6,0.8,0.029657567049808403,5498.4280004501325,0.0,0.0,105.115,1344.6159999999998,1232.2189999999998,0.0,0.0,0.0,52.714,2966.189,0.0,0.0,0.0,0.0
216,AS14.06,2014-04-21,7.0,0.2,0.6,0.07823937267214572,7144.265999794008,1.0,0.0,36.102,2974.157,2439.4519999999993,0.0,0.0,0.0,60.81099999999999,2282.25,143.069,0.0,0.0,0.0
217,AS14.06,2014-04-22,6.6,-0.4,0.6,0.14449779911964783,15079.281998634337,6.0,1.0,1639.879,7600.51,4082.612,0.0,0.0,43.966,72.462,1462.693,230.95000000000002,0.0,0.0,0.0
218,AS14.06,2014-04-23,7.0,0.0,0.8,0.13372735533587954,9755.811999559404,4.0,0.0,355.76699999999994,5508.011999999999,2288.483,0.0,0.0,102.875,138.344,2548.81,191.863,0.0,0.0,26.582
219,AS14.06,2014-04-24,7.75,-0.25,0.75,0.23571051267413404,7186.624999284746,5.0,3.0,1067.7869999999998,4002.342,1071.875,0.0,0.0,4.016,123.40899999999999,958.2839999999999,208.069,0.0,0.0,15.117
220,AS14.06,2014-04-25,6.4,-1.0,0.4,0.2649999999999999,8179.014999866491,3.0,0.0,808.6880000000001,3095.93,1781.6750000000002,0.0,0.0,59.679,48.459999999999994,3203.5419999999995,255.394,0.0,0.0,0.0
221,AS14.06,2014-04-26,7.5,0.0,1.0,0.20659722222222224,6388.543001174927,10.0,1.0,694.78,2761.1749999999993,1091.925,0.0,0.0,136.35399999999998,65.94800000000001,712.4290000000001,924.031,0.0,0.0,0.0
222,AS14.06,2014-04-27,7.2,-0.6,1.0,0.05971583946078428,1710.3350005149846,0.0,0.0,0.0,529.021,354.392,0.0,0.0,0.0,52.556,708.3480000000001,166.64,0.0,0.0,0.0
223,AS14.06,2014-04-28,6.75,-0.25,0.5,0.1723244348244349,6545.04800081253,0.0,0.0,50.263,4157.267,1114.321,0.0,0.0,31.483000000000004,29.229000000000003,1573.857,0.0,0.0,0.0,0.0
224,AS14.06,2014-04-29,7.25,0.0,1.0,0.17519711588339046,8530.252000808712,2.0,0.0,1423.8790000000001,4224.185999999999,2081.5639999999994,0.0,0.0,0.044,40.293,4444.076,0.0,0.0,0.0,0.0
225,AS14.06,2014-04-30,6.8,-0.6,0.6,0.10888427751577055,8637.355999231337,1.0,0.0,788.8109999999999,3771.9199999999996,2404.0750000000003,0.0,0.0,92.167,42.517,1605.029,63.787,0.0,0.0,0.0
226,AS14.06,2014-05-01,8.0,0.0,1.0,0.3267268445839875,3277.344000101089,2.0,0.0,290.615,1144.89,1676.5109999999997,0.0,0.0,11.035,43.190999999999995,1206.588,276.651,0.0,0.0,0.0
227,AS14.06,2014-05-02,7.2,-0.75,1.0,0.1852636534839924,6839.912998199465,4.0,0.0,915.9829999999998,2552.2369999999996,387.63800000000003,0.0,0.0,0.0,37.36,2691.042,263.373,0.0,0.0,7.101
228,AS14.06,2014-05-03,6.25,-0.75,0.0,0.22025871459694987,1446.6239998340611,0.0,0.0,4.009,995.1070000000002,234.76900000000003,0.0,0.0,123.711,75.887,494.587,0.0,0.0,0.0,0.0
229,AS14.06,2014-05-04,7.6,-0.8,0.75,0.16709055715309384,3883.2509994506845,0.0,0.0,366.025,1572.9769999999999,272.503,0.0,0.0,0.0,135.427,1430.776,4.015,93.99700000000001,0.0,0.0
230,AS14.06,2014-05-05,7.0,-0.6666666666666666,0.6666666666666666,0.082037037037037,5316.62299990654,0.0,0.0,24.224,2457.729,742.9340000000001,0.0,0.0,0.0,31.449,2002.652,56.464,0.0,0.0,0.0
231,AS14.06,2014-05-07,6.75,-0.5,0.25,0.11738523290247421,9289.809000968933,2.0,3.0,1376.3550000000002,4161.498999999999,2098.901,0.0,0.0,187.29399999999998,624.226,2161.7160000000003,24.233,0.0,0.0,8.026
232,AS14.06,2014-05-08,7.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,303.46299999999997,14.932,0.0,0.0,0.0,0.0,63.596,0.0,0.0,0.0,0.0
233,AS14.07,2014-03-19,6.8,-1.0,1.4,0.0,11526.837001323693,0.0,2.0,1804.6399999999999,6479.004999999999,1763.2230000000002,0.0,0.0,0.0,90.872,941.6600000000001,145.957,255.16,0.0,0.0
234,AS14.07,2014-03-20,5.25,-0.75,-0.25,0.0,10738.88800024986,0.0,1.0,1493.6190000000004,6893.656,1129.463,0.0,0.0,0.0,87.433,1085.914,0.0,0.0,0.0,0.0
235,AS14.07,2014-03-21,7.0,0.3333333333333333,1.0,0.0,17950.13300013542,0.0,0.0,897.921,3941.1759999999995,783.125,0.0,0.0,0.0,90.27600000000001,1859.5959999999998,164.604,0.0,31.218,0.0
236,AS14.07,2014-03-22,6.0,-0.4,0.0,0.0,11019.821000576023,0.0,0.0,525.192,6418.445999999999,1858.3960000000002,0.0,0.0,0.0,357.71999999999997,1285.5829999999999,614.246,114.432,0.0,0.0
237,AS14.07,2014-03-23,7.75,0.0,1.5,0.0,10202.637996912003,0.0,0.0,681.146,7697.4310000000005,632.796,0.0,0.0,0.0,113.33500000000001,766.535,0.0,0.0,0.0,0.0
238,AS14.07,2014-03-24,8.0,0.5,1.0,0.0,5517.1549985408765,4.0,9.0,1452.4489999999998,3062.209,513.355,0.0,0.0,0.0,188.64499999999998,533.7950000000001,58.215,0.0,0.0,0.0
239,AS14.07,2014-03-25,7.666666666666667,-0.5,1.3333333333333333,0.13434490180252895,12516.447998046866,4.0,0.0,1127.023,7485.306,1492.521,0.0,0.0,0.0,643.485,1495.451,130.934,0.0,0.0,0.0
240,AS14.07,2014-03-26,6.6,0.2,0.6,0.10329373128561765,9189.55200004578,8.0,4.0,2381.75,4506.427,1274.317,0.0,0.0,0.0,103.919,670.895,203.741,0.0,0.0,0.0
241,AS14.07,2014-03-27,6.8,0.2,0.4,0.08970024791525803,9708.778999090195,2.0,8.0,1945.115,4822.2970000000005,261.867,0.0,0.0,0.0,60.27799999999999,2251.693,51.768,0.0,0.0,0.0
242,AS14.07,2014-03-28,8.25,0.25,1.5,0.09809984248895876,12984.041001558304,1.0,0.0,2655.327,4794.411,2162.614,0.0,0.0,0.0,231.768,1918.2250000000001,647.093,305.073,14.226,0.0
243,AS14.07,2014-03-29,7.0,0.2,1.0,0.041875853551842625,10574.725999832155,0.0,5.0,1742.942,1932.913,5360.103,0.0,0.0,0.0,378.55000000000007,1480.095,307.75199999999995,0.0,0.0,0.0
244,AS14.07,2014-03-30,6.2,0.2,0.0,0.0625734602553756,8739.792000055313,2.0,1.0,1742.2019999999993,4133.7029999999995,607.082,0.0,0.0,0.0,71.024,1260.8799999999999,266.05,0.0,0.0,0.0
